  YEAR MON DAY  INDEX    DOSE CODE
  N/A- no data: MOD-reconstructed value: OBS-observation: Modelled UVI not reliable
 2010   9   6  0.974  431.10  OBS
 2010   9   7  0.634  378.80  OBS
 2010   9   8  0.859  463.50  OBS
 2010   9   9  0.245  129.70  OBS
 2010   9  10  0.610  400.60  OBS
 2010   9  11  0.729  433.30  OBS
 2010   9  12  0.686  393.00  OBS
 2010   9  13  0.566  318.80  OBS
 2010   9  14  0.579  311.40  OBS
 2010   9  15  0.529  303.80  OBS
 2010   9  16  0.570  348.90  OBS
 2010   9  17  0.241  136.10  OBS
 2010   9  18  0.539  314.20  OBS
 2010   9  19  0.493  278.40  OBS
 2010   9  20  0.317  135.20  OBS
 2010   9  21  0.400  167.80  OBS
 2010   9  22  0.388  199.10  OBS
 2010   9  23  0.281  152.60  OBS
 2010   9  24  0.310  150.80  OBS
 2010   9  25  0.296  152.80  OBS
 2010   9  26  0.214  106.70  OBS
 2010   9  27  0.312  135.60  OBS
 2010   9  28  0.148   74.50  OBS
 2010   9  29  0.308  125.70  OBS
 2010   9  30  0.287   81.40  OBS
 2010  10   1  0.181   50.90  OBS
 2010  10   2  0.143   55.10  OBS
 2010  10   3  0.134   60.40  OBS
 2010  10   4  0.084   28.70  OBS
 2010  10   5  0.064   23.60  OBS
 2010  10   6  0.051   14.00  OBS
 2010  10   7  0.093   27.50  OBS
 2010  10   8  0.062   27.90  OBS
 2010  10   9  0.080   31.80  OBS
 2010  10  10  0.115   41.30  OBS
 2010  10  11  0.111   45.90  OBS
 2010  10  12  0.093   37.90  OBS
 2010  10  13  0.101   39.80  OBS
 2010  10  14  0.101   40.60  OBS
 2010  10  15  0.084   33.70  OBS
 2010  10  16  0.080   27.80  OBS
 2010  10  17  0.053   15.60  OBS
 2010  10  18  0.074   24.70  OBS
 2010  10  19  0.051   14.60  OBS
 2010  10  20  0.040   10.80  OBS
 2010  10  21  0.050   12.60  OBS
 2010  10  22  0.039    7.90  OBS
 2010  10  23  0.035    6.10  OBS
 2010  10  24  0.029    3.30  OBS
 2010  10  25 -1.000   -1.00  N/A
 2010  10  26 -1.000   -1.00  N/A
 2010  10  27 -1.000   -1.00  N/A
 2010  10  28 -1.000   -1.00  N/A
 2010  10  29 -1.000   -1.00  N/A
 2010  10  30 -1.000   -1.00  N/A
 2010  10  31 -1.000   -1.00  N/A
 2010  11   1 -1.000   -1.00  N/A
 2010  11   2 -1.000   -1.00  N/A
 2010  11   3 -1.000   -1.00  N/A
 2010  11   4 -1.000   -1.00  N/A
 2010  11   5 -1.000   -1.00  N/A
 2010  11   6 -1.000   -1.00  N/A
 2010  11   7 -1.000   -1.00  N/A
 2010  11   8 -1.000   -1.00  N/A
 2010  11   9 -1.000   -1.00  N/A
 2010  11  10 -1.000   -1.00  N/A
 2010  11  11 -1.000   -1.00  N/A
 2010  11  12 -1.000   -1.00  N/A
 2010  11  13 -1.000   -1.00  N/A
 2010  11  14 -1.000   -1.00  N/A
 2010  11  15 -1.000   -1.00  N/A
 2010  11  16 -1.000   -1.00  N/A
 2010  11  17 -1.000   -1.00  N/A
 2010  11  18 -1.000   -1.00  N/A
 2010  11  19 -1.000   -1.00  N/A
 2010  11  20 -1.000   -1.00  N/A
 2010  11  21 -1.000   -1.00  N/A
 2010  11  22 -1.000   -1.00  N/A
 2010  11  23 -1.000   -1.00  N/A
 2010  11  24 -1.000   -1.00  N/A
 2010  11  25 -1.000   -1.00  N/A
 2010  11  26 -1.000   -1.00  N/A
 2010  11  27 -1.000   -1.00  N/A
 2010  11  28 -1.000   -1.00  N/A
 2010  11  29 -1.000   -1.00  N/A
 2010  11  30 -1.000   -1.00  N/A
 2010  12   1 -1.000   -1.00  N/A
 2010  12   2 -1.000   -1.00  N/A
 2010  12   3 -1.000   -1.00  N/A
 2010  12   4 -1.000   -1.00  N/A
 2010  12   5 -1.000   -1.00  N/A
 2010  12   6 -1.000   -1.00  N/A
 2010  12   7 -1.000   -1.00  N/A
 2010  12   8 -1.000   -1.00  N/A
 2010  12   9 -1.000   -1.00  N/A
 2010  12  10 -1.000   -1.00  N/A
 2010  12  11 -1.000   -1.00  N/A
 2010  12  12 -1.000   -1.00  N/A
 2010  12  13 -1.000   -1.00  N/A
 2010  12  14 -1.000   -1.00  N/A
 2010  12  15 -1.000   -1.00  N/A
 2010  12  16 -1.000   -1.00  N/A
 2010  12  17 -1.000   -1.00  N/A
 2010  12  18 -1.000   -1.00  N/A
 2010  12  19 -1.000   -1.00  N/A
 2010  12  20 -1.000   -1.00  N/A
 2010  12  21 -1.000   -1.00  N/A
 2010  12  22 -1.000   -1.00  N/A
 2010  12  23 -1.000   -1.00  N/A
 2010  12  24 -1.000   -1.00  N/A
 2010  12  25 -1.000   -1.00  N/A
 2010  12  26 -1.000   -1.00  N/A
 2010  12  27 -1.000   -1.00  N/A
 2010  12  28 -1.000   -1.00  N/A
 2010  12  29 -1.000   -1.00  N/A
 2010  12  30 -1.000   -1.00  N/A
 2010  12  31 -1.000   -1.00  N/A
 2011   1   1 -1.000   -1.00  N/A
 2011   1   2 -1.000   -1.00  N/A
 2011   1   3 -1.000   -1.00  N/A
 2011   1   4 -1.000   -1.00  N/A
 2011   1   5 -1.000   -1.00  N/A
 2011   1   6 -1.000   -1.00  N/A
 2011   1   7 -1.000   -1.00  N/A
 2011   1   8 -1.000   -1.00  N/A
 2011   1   9 -1.000   -1.00  N/A
 2011   1  10 -1.000   -1.00  N/A
 2011   1  11 -1.000   -1.00  N/A
 2011   1  12 -1.000   -1.00  N/A
 2011   1  13 -1.000   -1.00  N/A
 2011   1  14 -1.000   -1.00  N/A
 2011   1  15 -1.000   -1.00  N/A
 2011   1  16 -1.000   -1.00  N/A
 2011   1  17 -1.000   -1.00  N/A
 2011   1  18 -1.000   -1.00  N/A
 2011   1  19 -1.000   -1.00  N/A
 2011   1  20 -1.000   -1.00  N/A
 2011   1  21 -1.000   -1.00  N/A
 2011   1  22 -1.000   -1.00  N/A
 2011   1  23 -1.000   -1.00  N/A
 2011   1  24 -1.000   -1.00  N/A
 2011   1  25 -1.000   -1.00  N/A
 2011   1  26 -1.000   -1.00  N/A
 2011   1  27 -1.000   -1.00  N/A
 2011   1  28 -1.000   -1.00  N/A
 2011   1  29 -1.000   -1.00  N/A
 2011   1  30 -1.000   -1.00  N/A
 2011   1  31 -1.000   -1.00  N/A
 2011   2   1 -1.000   -1.00  N/A
 2011   2   2 -1.000   -1.00  N/A
 2011   2   3 -1.000   -1.00  N/A
 2011   2   4 -1.000   -1.00  N/A
 2011   2   5 -1.000   -1.00  N/A
 2011   2   6 -1.000   -1.00  N/A
 2011   2   7 -1.000   -1.00  N/A
 2011   2   8 -1.000   -1.00  N/A
 2011   2   9 -1.000   -1.00  N/A
 2011   2  10 -1.000   -1.00  N/A
 2011   2  11 -1.000   -1.00  N/A
 2011   2  12 -1.000   -1.00  N/A
 2011   2  13 -1.000   -1.00  N/A
 2011   2  14 -1.000   -1.00  N/A
 2011   2  15 -1.000   -1.00  N/A
 2011   2  16 -1.000   -1.00  N/A
 2011   2  17 -1.000   -1.00  N/A
 2011   2  18  0.029    3.90  OBS
 2011   2  19  0.053   10.00  OBS
 2011   2  20  0.059   14.90  OBS
 2011   2  21  0.025    7.00  OBS
 2011   2  22  0.078   24.00  OBS
 2011   2  23  0.067   21.00  OBS
 2011   2  24  0.061   17.50  OBS
 2011   2  25  0.050   17.20  OBS
 2011   2  26  0.063   19.10  OBS
 2011   2  27  0.100   31.20  OBS
 2011   2  28  0.120   47.00  OBS
 2011   3   1  0.108   42.00  OBS
 2011   3   2  0.137   56.80  OBS
 2011   3   3  0.131   59.20  OBS
 2011   3   4  0.157   70.40  OBS
 2011   3   5  0.207   94.40  OBS
 2011   3   6  0.192   84.70  OBS
 2011   3   7  0.202   68.90  OBS
 2011   3   8  0.226   97.10  OBS
 2011   3   9  0.169   72.20  OBS
 2011   3  10  0.193  102.50  OBS
 2011   3  11  0.254  122.30  OBS
 2011   3  12  0.324  170.40  OBS
 2011   3  13  0.352  185.60  OBS
 2011   3  14  0.382  197.90  OBS
 2011   3  15  0.262  125.60  OBS
 2011   3  16  0.322  167.50  OBS
 2011   3  17  0.150   79.10  OBS
 2011   3  18  0.425  201.60  OBS
 2011   3  19  0.526  269.00  OBS
 2011   3  20  0.380  228.60  OBS
 2011   3  21  0.393  232.50  OBS
 2011   3  22  0.436  257.40  OBS
 2011   3  23  0.602  340.20  OBS
 2011   3  24  0.722  423.80  OBS
 2011   3  25  0.799  448.70  OBS
 2011   3  26  0.741  461.90  OBS
 2011   3  27  0.806  496.30  OBS
 2011   3  28  0.817  508.00  OBS
 2011   3  29  0.863  546.70  OBS
 2011   3  30  0.866  557.00  OBS
 2011   3  31  0.972  615.20  OBS
 2011   4   1  1.026  659.20  OBS
 2011   4   2  0.914  534.20  OBS
 2011   4   3  0.733  464.30  OBS
 2011   4   4  0.779  422.00  OBS
 2011   4   5  0.626  350.30  OBS
 2011   4   6  0.891  585.20  OBS
 2011   4   7  0.899  607.80  OBS
 2011   4   8  0.813  473.20  OBS
 2011   4   9  0.919  583.10  OBS
 2011   4  10  0.615  384.10  OBS
 2011   4  11  0.849  434.50  OBS
 2011   4  12  0.744  487.40  OBS
 2011   4  13  0.798  534.80  OBS
 2011   4  14  0.882  630.30  OBS
 2011   4  15  0.876  482.80  OBS
 2011   4  16  1.093  689.80  OBS
 2011   4  17  1.109  726.10  OBS
 2011   4  18  1.001  568.20  OBS
 2011   4  19  1.018  690.30  OBS
 2011   4  20  1.211  753.40  OBS
 2011   4  21  1.460  882.30  OBS
 2011   4  22  1.010  746.10  OBS
 2011   4  23  1.548 1059.70  OBS
 2011   4  24  0.815  472.40  OBS
 2011   4  25  0.878  513.60  OBS
 2011   4  26  1.441 1135.30  OBS
 2011   4  27  1.404 1094.40  OBS
 2011   4  28  1.592 1080.50  OBS
 2011   4  29  1.637 1350.90  OBS
 2011   4  30  1.457 1078.90  OBS
 2011   5   1  0.576  396.10  OBS
 2011   5   2  0.888  514.40  OBS
 2011   5   3  0.778  615.00  OBS
 2011   5   4  0.928  951.00  OBS
 2011   5   5  1.833 1483.50  OBS
 2011   5   6  1.208  974.30  OBS
 2011   5   7  1.567 1187.80  OBS
 2011   5   8  1.573  938.20  OBS
 2011   5   9  1.845 1515.30  OBS
 2011   5  10  2.309 1963.10  OBS
 2011   5  11  2.381 2024.60  OBS
 2011   5  12  2.291 1900.80  OBS
 2011   5  13  2.279 1913.30  OBS
 2011   5  14  1.613 1246.60  OBS
 2011   5  15  2.237 1321.30  OBS
 2011   5  16  2.387 1808.10  OBS
 2011   5  17  2.257 1864.20  OBS
 2011   5  18  2.249 1486.80  OBS
 2011   5  19  2.022 1691.20  OBS
 2011   5  20  2.191 1579.80  OBS
 2011   5  21  2.195 1565.90  OBS
 2011   5  22  2.327 2113.50  OBS
 2011   5  23  2.327 2126.50  OBS
 2011   5  24  2.426 2218.60  OBS
 2011   5  25  2.591 2264.50  OBS
 2011   5  26  1.440 1247.70  OBS
 2011   5  27  2.366 2126.80  OBS
 2011   5  28  2.198 1660.90  OBS
 2011   5  29  1.216 1041.40  OBS
 2011   5  30  1.657  983.60  OBS
 2011   5  31  1.857 1266.90  OBS
 2011   6   1  1.183 1030.80  OBS
 2011   6   2  1.900 1341.70  OBS
 2011   6   3  2.041 1558.00  OBS
 2011   6   4  2.357 2021.10  OBS
 2011   6   5  2.479 2348.40  OBS
 2011   6   6  2.573 2062.20  OBS
 2011   6   7  2.145 1831.20  OBS
 2011   6   8  2.644 2524.40  OBS
 2011   6   9  2.632 2489.30  OBS
 2011   6  10  2.969 1997.00  OBS
 2011   6  11  2.799 2662.80  OBS
 2011   6  12  2.798 2664.30  OBS
 2011   6  13  3.081 2939.60  OBS
 2011   6  14  2.929 2842.50  OBS
 2011   6  15  2.973 2734.60  OBS
 2011   6  16  1.155 1028.50  OBS
 2011   6  17  1.378 1219.50  OBS
 2011   6  18  1.954 1419.60  OBS
 2011   6  19  2.701 2432.20  OBS
 2011   6  20  2.988 2244.70  OBS
 2011   6  21  2.929 2512.20  OBS
 2011   6  22  2.312 1685.80  OBS
 2011   6  23  3.086 2045.50  OBS
 2011   6  24  3.231 2714.00  OBS
 2011   6  25  3.099 2445.90  OBS
 2011   6  26  3.018 2897.00  OBS
 2011   6  27  3.158 2435.70  OBS
 2011   6  28  3.262 2921.20  OBS
 2011   6  29  1.856 1296.40  OBS
 2011   6  30  2.694 1800.80  OBS
 2011   7   1  1.547 1107.40  OBS
 2011   7   2  2.646 2157.50  OBS
 2011   7   3  1.965 1545.20  OBS
 2011   7   4  3.003 2192.80  OBS
 2011   7   5  2.642 1598.60  OBS
 2011   7   6  2.175 1762.90  OBS
 2011   7   7  1.660 1284.70  OBS
 2011   7   8  1.472 1211.90  OBS
 2011   7   9  2.422 1705.90  OBS
 2011   7  10  2.067 1310.80  OBS
 2011   7  11  2.068 1405.10  OBS
 2011   7  12  3.027 1864.30  OBS
 2011   7  13  2.656 1792.20  OBS
 2011   7  14  0.952  730.90  OBS
 2011   7  15  2.213 1168.00  OBS
 2011   7  16  1.363 1138.30  OBS
 2011   7  17  1.784 1264.70  OBS
 2011   7  18  2.368 1875.50  OBS
 2011   7  19  3.084 2320.40  OBS
 2011   7  20  3.122 1374.00  OBS
 2011   7  21  2.800 1472.50  OBS
 2011   7  22  1.151 1095.00  OBS
 2011   7  23  2.645 1634.60  OBS
 2011   7  24  2.611 1757.80  OBS
 2011   7  25  2.600 2349.20  OBS
 2011   7  26  2.460 1824.60  OBS
 2011   7  27  1.908 1421.20  OBS
 2011   7  28  2.662 1833.00  OBS
 2011   7  29  3.056 1989.90  OBS
 2011   7  30  1.292  999.30  OBS
 2011   7  31  0.724  599.30  OBS
 2011   8   1  2.798 1852.40  OBS
 2011   8   2  2.006 1388.50  OBS
 2011   8   3  2.488 1584.50  OBS
 2011   8   4  2.238 1191.60  OBS
 2011   8   5  2.060 1254.90  OBS
 2011   8   6  2.464 1165.50  OBS
 2011   8   7  1.399  794.30  OBS
 2011   8   8  1.512  832.30  OBS
 2011   8   9  1.615 1090.20  OBS
 2011   8  10  1.141  799.40  OBS
 2011   8  11  1.838  855.10  OBS
 2011   8  12  1.516  708.90  OBS
 2011   8  13  0.619  423.40  OBS
 2011   8  14  1.344  859.70  OBS
 2011   8  15  1.636 1170.90  OBS
 2011   8  16  1.828 1409.70  OBS
 2011   8  17  1.772 1400.60  OBS
 2011   8  18  1.715 1341.00  OBS
 2011   8  19  1.758 1358.40  OBS
 2011   8  20  1.738 1212.30  OBS
 2011   8  21  1.671  920.20  OBS
 2011   8  22  1.033  699.20  OBS
 2011   8  23  1.114  618.30  OBS
 2011   8  24  1.065  525.90  OBS
 2011   8  25  0.857  549.80  OBS
 2011   8  26  1.027  644.90  OBS
 2011   8  27  0.869  570.80  OBS
 2011   8  28  0.865  487.70  OBS
 2011   8  29  1.143  738.40  OBS
 2011   8  30  1.209  729.00  OBS
 2011   8  31  1.013  575.70  OBS
 2011   9   1  0.484  284.60  OBS
 2011   9   2  0.455  274.00  OBS
 2011   9   3  0.891  418.20  OBS
 2011   9   4  0.758  382.40  OBS
 2011   9   5  0.389  153.40  OBS
 2011   9   6  0.431  203.10  OBS
 2011   9   7  0.814  215.20  OBS
 2011   9   8  0.761  398.70  OBS
 2011   9   9  0.507  307.80  OBS
 2011   9  10  0.408  191.90  OBS
 2011   9  11  0.522  193.30  OBS
 2011   9  12  0.376  215.10  OBS
 2011   9  13  0.636  319.10  OBS
 2011   9  14  0.391  208.50  OBS
 2011   9  15  0.372  155.20  OBS
 2011   9  16  0.497  245.70  OBS
 2011   9  17  0.516  296.30  OBS
 2011   9  18  0.422  243.50  OBS
 2011   9  19  0.525  179.90  OBS
 2011   9  20  0.307  164.70  OBS
 2011   9  21  0.484  255.50  OBS
 2011   9  22  0.182   86.50  OBS
 2011   9  23  0.389  202.60  OBS
 2011   9  24  0.426  216.50  OBS
 2011   9  25  0.338   98.90  OBS
 2011   9  26  0.185   78.50  OBS
 2011   9  27  0.337  179.10  OBS
 2011   9  28  0.207   83.90  OBS
 2011   9  29  0.181   93.00  OBS
 2011   9  30  0.243  127.90  OBS
 2011  10   1  0.156   55.50  OBS
 2011  10   2  0.097   32.90  OBS
 2011  10   3  0.199  106.80  OBS
 2011  10   4  0.228  105.60  OBS
 2011  10   5  0.209  100.60  OBS
 2011  10   6  0.185   88.70  OBS
 2011  10   7  0.188   91.40  OBS
 2011  10   8  0.181   84.30  OBS
 2011  10   9  0.151   65.20  OBS
 2011  10  10  0.137   62.40  OBS
 2011  10  11  0.125   55.90  OBS
 2011  10  12  0.118   49.90  OBS
 2011  10  13  0.094   36.20  OBS
 2011  10  14  0.027   10.70  OBS
 2011  10  15  0.014    5.00  OBS
 2011  10  16  0.095   35.80  OBS
 2011  10  17  0.090   33.40  OBS
 2011  10  18  0.076   26.50  OBS
 2011  10  19  0.045   13.10  OBS
 2011  10  20  0.014    4.20  OBS
 2011  10  21  0.039   11.10  OBS
 2011  10  22  0.051   11.20  OBS
 2011  10  23  0.037    7.40  OBS
 2011  10  24  0.027    2.80  OBS
 2011  10  25 -1.000   -1.00  N/A
 2011  10  26 -1.000   -1.00  N/A
 2011  10  27 -1.000   -1.00  N/A
 2011  10  28 -1.000   -1.00  N/A
 2011  10  29 -1.000   -1.00  N/A
 2011  10  30 -1.000   -1.00  N/A
 2011  10  31 -1.000   -1.00  N/A
 2011  11   1 -1.000   -1.00  N/A
 2011  11   2 -1.000   -1.00  N/A
 2011  11   3 -1.000   -1.00  N/A
 2011  11   4 -1.000   -1.00  N/A
 2011  11   5 -1.000   -1.00  N/A
 2011  11   6 -1.000   -1.00  N/A
 2011  11   7 -1.000   -1.00  N/A
 2011  11   8 -1.000   -1.00  N/A
 2011  11   9 -1.000   -1.00  N/A
 2011  11  10 -1.000   -1.00  N/A
 2011  11  11 -1.000   -1.00  N/A
 2011  11  12 -1.000   -1.00  N/A
 2011  11  13 -1.000   -1.00  N/A
 2011  11  14 -1.000   -1.00  N/A
 2011  11  15 -1.000   -1.00  N/A
 2011  11  16 -1.000   -1.00  N/A
 2011  11  17 -1.000   -1.00  N/A
 2011  11  18 -1.000   -1.00  N/A
 2011  11  19 -1.000   -1.00  N/A
 2011  11  20 -1.000   -1.00  N/A
 2011  11  21 -1.000   -1.00  N/A
 2011  11  22 -1.000   -1.00  N/A
 2011  11  23 -1.000   -1.00  N/A
 2011  11  24 -1.000   -1.00  N/A
 2011  11  25 -1.000   -1.00  N/A
 2011  11  26 -1.000   -1.00  N/A
 2011  11  27 -1.000   -1.00  N/A
 2011  11  28 -1.000   -1.00  N/A
 2011  11  29 -1.000   -1.00  N/A
 2011  11  30 -1.000   -1.00  N/A
 2011  12   1 -1.000   -1.00  N/A
 2011  12   2 -1.000   -1.00  N/A
 2011  12   3 -1.000   -1.00  N/A
 2011  12   4 -1.000   -1.00  N/A
 2011  12   5 -1.000   -1.00  N/A
 2011  12   6 -1.000   -1.00  N/A
 2011  12   7 -1.000   -1.00  N/A
 2011  12   8 -1.000   -1.00  N/A
 2011  12   9 -1.000   -1.00  N/A
 2011  12  10 -1.000   -1.00  N/A
 2011  12  11 -1.000   -1.00  N/A
 2011  12  12 -1.000   -1.00  N/A
 2011  12  13 -1.000   -1.00  N/A
 2011  12  14 -1.000   -1.00  N/A
 2011  12  15 -1.000   -1.00  N/A
 2011  12  16 -1.000   -1.00  N/A
 2011  12  17 -1.000   -1.00  N/A
 2011  12  18 -1.000   -1.00  N/A
 2011  12  19 -1.000   -1.00  N/A
 2011  12  20 -1.000   -1.00  N/A
 2011  12  21 -1.000   -1.00  N/A
 2011  12  22 -1.000   -1.00  N/A
 2011  12  23 -1.000   -1.00  N/A
 2011  12  24 -1.000   -1.00  N/A
 2011  12  25 -1.000   -1.00  N/A
 2011  12  26 -1.000   -1.00  N/A
 2011  12  27 -1.000   -1.00  N/A
 2011  12  28 -1.000   -1.00  N/A
 2011  12  29 -1.000   -1.00  N/A
 2011  12  30 -1.000   -1.00  N/A
 2011  12  31 -1.000   -1.00  N/A
 2012   1   1 -1.000   -1.00  N/A
 2012   1   2 -1.000   -1.00  N/A
 2012   1   3 -1.000   -1.00  N/A
 2012   1   4 -1.000   -1.00  N/A
 2012   1   5 -1.000   -1.00  N/A
 2012   1   6 -1.000   -1.00  N/A
 2012   1   7 -1.000   -1.00  N/A
 2012   1   8 -1.000   -1.00  N/A
 2012   1   9 -1.000   -1.00  N/A
 2012   1  10 -1.000   -1.00  N/A
 2012   1  11 -1.000   -1.00  N/A
 2012   1  12 -1.000   -1.00  N/A
 2012   1  13 -1.000   -1.00  N/A
 2012   1  14 -1.000   -1.00  N/A
 2012   1  15 -1.000   -1.00  N/A
 2012   1  16 -1.000   -1.00  N/A
 2012   1  17 -1.000   -1.00  N/A
 2012   1  18 -1.000   -1.00  N/A
 2012   1  19 -1.000   -1.00  N/A
 2012   1  20 -1.000   -1.00  N/A
 2012   1  21 -1.000   -1.00  N/A
 2012   1  22 -1.000   -1.00  N/A
 2012   1  23 -1.000   -1.00  N/A
 2012   1  24 -1.000   -1.00  N/A
 2012   1  25 -1.000   -1.00  N/A
 2012   1  26 -1.000   -1.00  N/A
 2012   1  27 -1.000   -1.00  N/A
 2012   1  28 -1.000   -1.00  N/A
 2012   1  29 -1.000   -1.00  N/A
 2012   1  30 -1.000   -1.00  N/A
 2012   1  31 -1.000   -1.00  N/A
 2012   2   1 -1.000   -1.00  N/A
 2012   2   2 -1.000   -1.00  N/A
 2012   2   3 -1.000   -1.00  N/A
 2012   2   4 -1.000   -1.00  N/A
 2012   2   5 -1.000   -1.00  N/A
 2012   2   6 -1.000   -1.00  N/A
 2012   2   7 -1.000   -1.00  N/A
 2012   2   8 -1.000   -1.00  N/A
 2012   2   9 -1.000   -1.00  N/A
 2012   2  10 -1.000   -1.00  N/A
 2012   2  11 -1.000   -1.00  N/A
 2012   2  12 -1.000   -1.00  N/A
 2012   2  13 -1.000   -1.00  N/A
 2012   2  14 -1.000   -1.00  N/A
 2012   2  15 -1.000   -1.00  N/A
 2012   2  16 -1.000   -1.00  N/A
 2012   2  17 -1.000   -1.00  N/A
 2012   2  18 -1.000   -1.00  N/A
 2012   2  19 -1.000   -1.00  N/A
 2012   2  20  0.024    4.30  OBS
 2012   2  21  0.023    4.80  OBS
 2012   2  22  0.055   11.80  OBS
 2012   2  23  0.089   29.50  OBS
 2012   2  24  0.078   27.70  OBS
 2012   2  25  0.095   33.30  OBS
 2012   2  26  0.099   38.90  OBS
 2012   2  27  0.091   32.40  OBS
 2012   2  28  0.072   25.40  OBS
 2012   2  29  0.095   36.60  OBS
 2012   3   1  0.104   45.00  OBS
 2012   3   2  0.175   87.80  OBS
 2012   3   3  0.118   59.70  OBS
 2012   3   4  0.135   51.60  OBS
 2012   3   5  0.144   64.20  OBS
 2012   3   6  0.191   79.00  OBS
 2012   3   7  0.184   87.10  OBS
 2012   3   8  0.197   90.70  OBS
 2012   3   9  0.209  107.10  OBS
 2012   3  10  0.208  110.80  OBS
 2012   3  11  0.260  136.30  OBS
 2012   3  12  0.255  158.60  OBS
 2012   3  13  0.269  172.10  OBS
 2012   3  14  0.325  216.20  OBS
 2012   3  15  0.316  187.90  OBS
 2012   3  16  0.206  105.90  OBS
 2012   3  17  0.259  156.60  OBS
 2012   3  18  0.324  199.80  OBS
 2012   3  19  0.328  203.70  OBS
 2012   3  20  0.466  307.30  OBS
 2012   3  21  0.398  254.30  OBS
 2012   3  22  0.537  368.60  OBS
 2012   3  23  0.509  296.00  OBS
 2012   3  24  0.610  426.10  OBS
 2012   3  25  0.675  521.70  OBS
 2012   3  26  0.735  459.00  OBS
 2012   3  27  0.269  123.70  OBS
 2012   3  28  0.526  316.90  OBS
 2012   3  29  0.531  312.80  OBS
 2012   3  30  0.440  261.90  OBS
 2012   3  31  0.493  256.30  OBS
 2012   4   1  0.608  394.90  OBS
 2012   4   2  0.607  415.60  OBS
 2012   4   3  0.612  422.20  OBS
 2012   4   4  0.439  339.40  OBS
 2012   4   5  0.679  472.20  OBS
 2012   4   6  0.732  508.70  OBS
 2012   4   7  0.730  515.70  OBS
 2012   4   8  0.769  542.90  OBS
 2012   4   9  0.800  573.60  OBS
 2012   4  10  0.784  556.60  OBS
 2012   4  11  0.836  604.70  OBS
 2012   4  12  0.841  620.60  OBS
 2012   4  13  0.789  603.00  OBS
 2012   4  14  0.894  524.40  OBS
 2012   4  15  0.855  488.90  OBS
 2012   4  16  0.948  685.80  OBS
 2012   4  17  1.059  716.70  OBS
 2012   4  18  0.663  458.20  OBS
 2012   4  19  1.025  773.20  OBS
 2012   4  20  1.045  719.80  OBS
 2012   4  21  1.108  814.00  OBS
 2012   4  22  0.938  578.00  OBS
 2012   4  23  1.171  828.70  OBS
 2012   4  24  1.453 1049.20  OBS
 2012   4  25  1.013  837.00  OBS
 2012   4  26  1.363 1016.10  OBS
 2012   4  27  1.384 1038.70  OBS
 2012   4  28  1.378  933.30  OBS
 2012   4  29  1.575 1223.80  OBS
 2012   4  30  0.702  643.50  OBS
 2012   5   1  1.554 1084.70  OBS
 2012   5   2  1.534 1214.00  OBS
 2012   5   3  1.636 1240.30  OBS
 2012   5   4  1.579 1238.70  OBS
 2012   5   5  1.772 1423.10  OBS
 2012   5   6  1.707 1424.20  OBS
 2012   5   7  1.697 1442.40  OBS
 2012   5   8  1.806 1442.30  OBS
 2012   5   9  1.615 1262.40  OBS
 2012   5  10  1.350 1081.50  OBS
 2012   5  11  1.443  972.90  OBS
 2012   5  12  1.928 1733.20  OBS
 2012   5  13  2.114 1380.80  OBS
 2012   5  14  1.414 1374.00  OBS
 2012   5  15  2.106 1881.80  OBS
 2012   5  16  2.296 1840.90  OBS
 2012   5  17  2.236 1622.10  OBS
 2012   5  18  2.260 1683.40  OBS
